Module	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
M23	KEGG_OOCYTE_MEIOSIS	KEGG_OOCYTE_MEIOSIS	2/46	113/5245	0.260841468155933	0.562868431283855	0.527463356658812	ITPR2/YWHAH	2
M23	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	1/46	38/5245	0.285327884113144	0.587671820357705	0.550706583903883	SNAP25	1
M23	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	3/46	213/5245	0.286669180662295	0.587671820357705	0.550706583903883	FGF12/PAK4/PIK3R1	3
M23	KEGG_CELL_CYCLE	KEGG_CELL_CYCLE	2/46	125/5245	0.300137376209882	0.600274752419763	0.562516776978725	TGFB2/YWHAH	2
M23	KEGG_PATHWAYS_IN_CANCER	KEGG_PATHWAYS_IN_CANCER	4/46	325/5245	0.317897200347975	0.602027773826138	0.564159531313326	FGF12/PIK3R1/TGFA/TGFB2	4
M23	KEGG_CELL_ADHESION_MOLECULES_CAMS	KEGG_CELL_ADHESION_MOLECULES_CAMS	2/46	133/5245	0.32620390657917	0.602027773826138	0.564159531313326	CNTN1/NCAM2	2
M23	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	2/46	137/5245	0.339157983368432	0.602027773826138	0.564159531313326	PIK3R1/ULBP1	2
M23	KEGG_NOTCH_SIGNALING_PATHWAY	KEGG_NOTCH_SIGNALING_PATHWAY	1/46	47/5245	0.340223901133151	0.602027773826138	0.564159531313326	DLL1	1
M23	KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS	1/46	47/5245	0.340223901133151	0.602027773826138	0.564159531313326	PIK3R1	1
M23	KEGG_GLYCEROLIPID_METABOLISM	KEGG_GLYCEROLIPID_METABOLISM	1/46	49/5245	0.351850797601966	0.602027773826138	0.564159531313326	DGKE	1
M23	KEGG_ENDOMETRIAL_CANCER	KEGG_ENDOMETRIAL_CANCER	1/46	52/5245	0.368916231212373	0.602027773826138	0.564159531313326	PIK3R1	1
M23	KEGG_MTOR_SIGNALING_PATHWAY	KEGG_MTOR_SIGNALING_PATHWAY	1/46	52/5245	0.368916231212373	0.602027773826138	0.564159531313326	PIK3R1	1
M23	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	1/46	53/5245	0.374506420575792	0.602027773826138	0.564159531313326	NEFM	1
M23	KEGG_VIBRIO_CHOLERAE_INFECTION	KEGG_VIBRIO_CHOLERAE_INFECTION	1/46	54/5245	0.380048158760212	0.602027773826138	0.564159531313326	ATP6V1G2	1
M23	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	1/46	55/5245	0.385541856447947	0.602027773826138	0.564159531313326	POLR3G	1
M23	KEGG_ACUTE_MYELOID_LEUKEMIA	KEGG_ACUTE_MYELOID_LEUKEMIA	1/46	57/5245	0.39638675607729	0.602027773826138	0.564159531313326	PIK3R1	1
M23	KEGG_JAK_STAT_SIGNALING_PATHWAY	KEGG_JAK_STAT_SIGNALING_PATHWAY	2/46	155/5245	0.396457314470872	0.602027773826138	0.564159531313326	JAK2/PIK3R1	2
M23	KEGG_MAPK_SIGNALING_PATHWAY	KEGG_MAPK_SIGNALING_PATHWAY	3/46	267/5245	0.417654224141942	0.622684479629805	0.583516906456685	FGF12/NTF3/TGFB2	3
M23	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	1/46	67/5245	0.44786399543774	0.639674587723255	0.599438317121921	JAK2	1
M23	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1/46	75/5245	0.485930532044657	0.639674587723255	0.599438317121921	PIK3R1	1
M23	KEGG_VEGF_SIGNALING_PATHWAY	KEGG_VEGF_SIGNALING_PATHWAY	1/46	76/5245	0.490504457678303	0.639674587723255	0.599438317121921	PIK3R1	1
M23	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	1/46	77/5245	0.495038563878109	0.639674587723255	0.599438317121921	DGKE	1
M23	KEGG_PEROXISOME	KEGG_PEROXISOME	1/46	78/5245	0.499533189664024	0.639674587723255	0.599438317121921	FAR2	1
M23	KEGG_CARDIAC_MUSCLE_CONTRACTION	KEGG_CARDIAC_MUSCLE_CONTRACTION	1/46	79/5245	0.503988671234656	0.639674587723255	0.599438317121921	ATP1B1	1
M23	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	1/46	79/5245	0.503988671234656	0.639674587723255	0.599438317121921	PIK3R1	1
M23	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	1/46	83/5245	0.521425781869095	0.639674587723255	0.599438317121921	TGFB2	1
M23	KEGG_ECM_RECEPTOR_INTERACTION	KEGG_ECM_RECEPTOR_INTERACTION	1/46	84/5245	0.525690488191068	0.639674587723255	0.599438317121921	SV2B	1
M23	KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER	1/46	84/5245	0.525690488191068	0.639674587723255	0.599438317121921	PIK3R1	1
M23	KEGG_FOCAL_ADHESION	KEGG_FOCAL_ADHESION	2/46	199/5245	0.52604853592014	0.639674587723255	0.599438317121921	PAK4/PIK3R1	2
M23	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	1/46	85/5245	0.529918009513139	0.639674587723255	0.599438317121921	PIK3R1	1
M23	KEGG_TGF_BETA_SIGNALING_PATHWAY	KEGG_TGF_BETA_SIGNALING_PATHWAY	1/46	86/5245	0.534108662916704	0.639674587723255	0.599438317121921	TGFB2	1
M23	KEGG_APOPTOSIS	KEGG_APOPTOSIS	1/46	87/5245	0.5382627628403	0.639674587723255	0.599438317121921	PIK3R1	1
M23	KEGG_DILATED_CARDIOMYOPATHY	KEGG_DILATED_CARDIOMYOPATHY	1/46	90/5245	0.550508846924513	0.644881792111573	0.604317982338188	TGFB2	1
M23	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	1/46	96/5245	0.574055357103311	0.662993511020726	0.621290453202991	PIK3R1	1
M23	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1/46	102/5245	0.5963938208188	0.679226295932522	0.636502177189655	PIK3R1	1
M23	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	1/46	115/5245	0.640934493723006	0.713792474630411	0.668894103312195	ITPR2	1
M23	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	1/46	116/5245	0.644154184422566	0.713792474630411	0.668894103312195	PIK3R1	1
M23	KEGG_OXIDATIVE_PHOSPHORYLATION	KEGG_OXIDATIVE_PHOSPHORYLATION	1/46	132/5245	0.691987534585543	0.746618129421244	0.699654986492308	ATP6V1G2	1
M23	KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION	1/46	132/5245	0.691987534585543	0.746618129421244	0.699654986492308	LLGL2	1
M23	KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY	1/46	137/5245	0.705601132406016	0.751419387757056	0.704154240131773	PIK3R1	1
M23	KEGG_WNT_SIGNALING_PATHWAY	KEGG_WNT_SIGNALING_PATHWAY	1/46	151/5245	0.740663746356238	0.778646502579635	0.729668737975782	CXXC4	1
M23	KEGG_ALZHEIMERS_DISEASE	KEGG_ALZHEIMERS_DISEASE	1/46	166/5245	0.773698419661054	0.803079372306411	0.75256475196878	ITPR2	1
M23	KEGG_HUNTINGTONS_DISEASE	KEGG_HUNTINGTONS_DISEASE	1/46	182/5245	0.804398088739878	0.824508040958374	0.772645532605409	GRM5	1
M23	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	1/46	265/5245	0.908868287989388	0.920088884137405	0.862214230321317	TGFB2	1
M23	KEGG_OLFACTORY_TRANSDUCTION	KEGG_OLFACTORY_TRANSDUCTION	1/46	389/5245	0.971580279082806	0.971580279082806	0.910466757035235	OR1F1	1
M24	KEGG_NITROGEN_METABOLISM	KEGG_NITROGEN_METABOLISM	3/24	23/5245	0.000140432609215808	0.00603860219627975	0.00517383297110872	CA1/CA5A/CA6	3
M24	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	3/24	96/5245	0.00910169354283658	0.179833964841018	0.154080508431717	ASAP3/PLA2G4D/VAV1	3
M24	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	3/24	108/5245	0.0125465556865826	0.179833964841018	0.154080508431717	CD3G/PPP3CA/VAV1	3
M24	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	4/24	265/5245	0.0304502885149255	0.244374856680952	0.209378702174623	CCL22/CCR4/IL12RB1/TNFRSF9	4
M24	KEGG_RETINOL_METABOLISM	KEGG_RETINOL_METABOLISM	2/24	64/5245	0.034047855774676	0.244374856680952	0.209378702174623	CYP1A2/CYP2B6	2
M24	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	2/24	70/5245	0.0401162866481369	0.244374856680952	0.209378702174623	CYP1A2/CYP2B6	2
M24	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	2/24	72/5245	0.0422248552721256	0.244374856680952	0.209378702174623	CYP1A2/CYP2B6	2
M24	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	2/24	75/5245	0.0454650896150609	0.244374856680952	0.209378702174623	PPP3CA/VAV1	2
M24	KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY	3/24	189/5245	0.0534625889568158	0.255432369460342	0.218852703331995	CCL22/CCR4/VAV1	3
M24	KEGG_LINOLEIC_ACID_METABOLISM	KEGG_LINOLEIC_ACID_METABOLISM	1/24	29/5245	0.124849544929101	0.456715015756629	0.39131029501792	CYP1A2	1
M24	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	2/24	137/5245	0.128826134928893	0.456715015756629	0.39131029501792	PPP3CA/VAV1	2
M24	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	1/24	31/5245	0.132885317258145	0.456715015756629	0.39131029501792	SDS	1
M24	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	1/24	34/5245	0.144806527592451	0.456715015756629	0.39131029501792	SDS	1
M24	KEGG_TRYPTOPHAN_METABOLISM	KEGG_TRYPTOPHAN_METABOLISM	1/24	40/5245	0.16817946427046	0.456715015756629	0.39131029501792	CYP1A2	1
M24	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	1/24	41/5245	0.172014948008694	0.456715015756629	0.39131029501792	FTH1	1
M24	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	1/24	42/5245	0.175833480147009	0.456715015756629	0.39131029501792	SCNN1A	1
M24	KEGG_ABC_TRANSPORTERS	KEGG_ABC_TRANSPORTERS	1/24	44/5245	0.183419976042349	0.456715015756629	0.39131029501792	ABCC3	1
M24	KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS	1/24	47/5245	0.194674365429201	0.456715015756629	0.39131029501792	ADIPOQ	1
M24	KEGG_TASTE_TRANSDUCTION	KEGG_TASTE_TRANSDUCTION	1/24	52/5245	0.213102090112359	0.456715015756629	0.39131029501792	SCNN1A	1
M24	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	1/24	53/5245	0.216738822220448	0.456715015756629	0.39131029501792	PPP3CA	1
M24	KEGG_ARACHIDONIC_ACID_METABOLISM	KEGG_ARACHIDONIC_ACID_METABOLISM	1/24	58/5245	0.234682189203766	0.456715015756629	0.39131029501792	CYP2B6	1
M24	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	1/24	62/5245	0.248752581822169	0.456715015756629	0.39131029501792	MEFV	1
M24	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	2/24	213/5245	0.254606788902841	0.456715015756629	0.39131029501792	ITGAD/VAV1	2
M24	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	1/24	67/5245	0.265992179210105	0.456715015756629	0.39131029501792	ADIPOQ	1
M24	KEGG_PPAR_SIGNALING_PATHWAY	KEGG_PPAR_SIGNALING_PATHWAY	1/24	69/5245	0.272781308502745	0.456715015756629	0.39131029501792	ADIPOQ	1
M24	KEGG_LONG_TERM_POTENTIATION	KEGG_LONG_TERM_POTENTIATION	1/24	70/5245	0.276153265341218	0.456715015756629	0.39131029501792	PPP3CA	1
M24	KEGG_VEGF_SIGNALING_PATHWAY	KEGG_VEGF_SIGNALING_PATHWAY	1/24	76/5245	0.296072511670036	0.469673762948201	0.402413260787932	PPP3CA	1
M24	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	1/24	79/5245	0.305834078198828	0.469673762948201	0.402413260787932	VAV1	1
M24	KEGG_APOPTOSIS	KEGG_APOPTOSIS	1/24	87/5245	0.33123481578153	0.474769902620194	0.406779598328195	PPP3CA	1
M24	KEGG_HEMATOPOIETIC_CELL_LINEAGE	KEGG_HEMATOPOIETIC_CELL_LINEAGE	1/24	87/5245	0.33123481578153	0.474769902620194	0.406779598328195	CD3G	1
M24	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	2/24	272/5245	0.355892424664745	0.493657234212388	0.422962134576097	CNR2/PTGIR	2
M24	KEGG_OOCYTE_MEIOSIS	KEGG_OOCYTE_MEIOSIS	1/24	113/5245	0.407780094752514	0.526182808785092	0.450829823928476	PPP3CA	1
M24	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	1/24	115/5245	0.413306759527304	0.526182808785092	0.450829823928476	PTGIR	1
M24	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	1/24	116/5245	0.416051523225422	0.526182808785092	0.450829823928476	VAV1	1
M24	KEGG_AXON_GUIDANCE	KEGG_AXON_GUIDANCE	1/24	129/5245	0.450632396962459	0.550485715242498	0.471652387600671	PPP3CA	1
M24	KEGG_CELL_ADHESION_MOLECULES_CAMS	KEGG_CELL_ADHESION_MOLECULES_CAMS	1/24	133/5245	0.46087176159837	0.550485715242498	0.471652387600671	SPN	1
M24	KEGG_WNT_SIGNALING_PATHWAY	KEGG_WNT_SIGNALING_PATHWAY	1/24	151/5245	0.504728586695176	0.581630762781451	0.498337250853141	PPP3CA	1
M24	KEGG_JAK_STAT_SIGNALING_PATHWAY	KEGG_JAK_STAT_SIGNALING_PATHWAY	1/24	155/5245	0.513999278737096	0.581630762781451	0.498337250853141	IL12RB1	1
M24	KEGG_ALZHEIMERS_DISEASE	KEGG_ALZHEIMERS_DISEASE	1/24	166/5245	0.53864409293878	0.593889640932501	0.508840573626378	PPP3CA	1
M24	KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY	1/24	178/5245	0.564162478708971	0.598148328018595	0.512489387531232	PPP3CA	1
M24	KEGG_ENDOCYTOSIS	KEGG_ENDOCYTOSIS	1/24	181/5245	0.570327475552614	0.598148328018595	0.512489387531232	ASAP3	1
M24	KEGG_FOCAL_ADHESION	KEGG_FOCAL_ADHESION	1/24	199/5245	0.605598947234608	0.620017969787813	0.531227146697025	VAV1	1
M24	KEGG_MAPK_SIGNALING_PATHWAY	KEGG_MAPK_SIGNALING_PATHWAY	1/24	267/5245	0.715425445496541	0.715425445496541	0.612971617928493	PPP3CA	1
M25	KEGG_LONG_TERM_POTENTIATION	KEGG_LONG_TERM_POTENTIATION	4/40	70/5245	0.00185103407406393	0.144380657776986	0.138340441324778	CAMK2B/GRIN1/PPP1R1A/PRKCB	4
M25	KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY	5/40	178/5245	0.0106885021063894	0.416851582149185	0.399412447133497	CAMK2B/GRIN1/P2RX5/PRKCB/SLC8A3	5
M25	KEGG_ADHERENS_JUNCTION	KEGG_ADHERENS_JUNCTION	3/40	73/5245	0.0176820847210433	0.459734202747126	0.440501057962833	NECTIN1/SMAD4/TGFBR1	3
M25	KEGG_GAP_JUNCTION	KEGG_GAP_JUNCTION	3/40	90/5245	0.0305664900504558	0.463003669464906	0.443633745371232	GUCY1B1/PRKCB/TUBA8	3
M25	KEGG_PURINE_METABOLISM	KEGG_PURINE_METABOLISM	4/40	159/5245	0.0318599713152592	0.463003669464906	0.443633745371232	GUCY1B1/PDE4A/PRIM2/XDH	4
M25	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	2/40	42/5245	0.0403052711156626	0.463003669464906	0.443633745371232	ATP1A3/PRKCB	2
M25	KEGG_TYPE_I_DIABETES_MELLITUS	KEGG_TYPE_I_DIABETES_MELLITUS	2/40	43/5245	0.0420710778608299	0.463003669464906	0.443633745371232	ICA1/PTPRN	2
M25	KEGG_MAPK_SIGNALING_PATHWAY	KEGG_MAPK_SIGNALING_PATHWAY	5/40	267/5245	0.0504977430655118	0.463003669464906	0.443633745371232	CACNG2/FGF11/NGF/PRKCB/TGFBR1	5
M25	KEGG_TASTE_TRANSDUCTION	KEGG_TASTE_TRANSDUCTION	2/40	52/5245	0.0592000454248931	0.463003669464906	0.443633745371232	KCNB1/TAS2R43	2
M25	KEGG_ARGININE_AND_PROLINE_METABOLISM	KEGG_ARGININE_AND_PROLINE_METABOLISM	2/40	54/5245	0.0632870672870049	0.463003669464906	0.443633745371232	CKMT1B/GOT1	2
M25	KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION	3/40	132/5245	0.0784492729342458	0.463003669464906	0.443633745371232	EPB41L1/PPP2R2C/PRKCB	3
M25	KEGG_COLORECTAL_CANCER	KEGG_COLORECTAL_CANCER	2/40	62/5245	0.0805373865270665	0.463003669464906	0.443633745371232	SMAD4/TGFBR1	2
M25	KEGG_GLIOMA	KEGG_GLIOMA	2/40	65/5245	0.0873471768550078	0.463003669464906	0.443633745371232	CAMK2B/PRKCB	2
M25	KEGG_LONG_TERM_DEPRESSION	KEGG_LONG_TERM_DEPRESSION	2/40	70/5245	0.0990658484696114	0.463003669464906	0.443633745371232	GUCY1B1/PRKCB	2
M25	KEGG_PANCREATIC_CANCER	KEGG_PANCREATIC_CANCER	2/40	70/5245	0.0990658484696114	0.463003669464906	0.443633745371232	SMAD4/TGFBR1	2
M25	KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION	2/40	72/5245	0.103873308036627	0.463003669464906	0.443633745371232	PRKCB/TLR2	2
M25	KEGG_CHRONIC_MYELOID_LEUKEMIA	KEGG_CHRONIC_MYELOID_LEUKEMIA	2/40	73/5245	0.106301229820165	0.463003669464906	0.443633745371232	SMAD4/TGFBR1	2
M25	KEGG_WNT_SIGNALING_PATHWAY	KEGG_WNT_SIGNALING_PATHWAY	3/40	151/5245	0.106847000645747	0.463003669464906	0.443633745371232	CAMK2B/PRKCB/SMAD4	3
M25	KEGG_CARDIAC_MUSCLE_CONTRACTION	KEGG_CARDIAC_MUSCLE_CONTRACTION	2/40	79/5245	0.121184493009936	0.48079840653019	0.460684033247551	ATP1A3/CACNG2	2
M25	KEGG_PHENYLALANINE_METABOLISM	KEGG_PHENYLALANINE_METABOLISM	1/40	18/5245	0.128922555708511	0.48079840653019	0.460684033247551	GOT1	1
M25	KEGG_ECM_RECEPTOR_INTERACTION	KEGG_ECM_RECEPTOR_INTERACTION	2/40	84/5245	0.13396225547195	0.48079840653019	0.460684033247551	SDC3/TNC	2
M25	KEGG_TGF_BETA_SIGNALING_PATHWAY	KEGG_TGF_BETA_SIGNALING_PATHWAY	2/40	86/5245	0.13915867732903	0.48079840653019	0.460684033247551	SMAD4/TGFBR1	2
M25	KEGG_ERBB_SIGNALING_PATHWAY	KEGG_ERBB_SIGNALING_PATHWAY	2/40	87/5245	0.141773889105056	0.48079840653019	0.460684033247551	CAMK2B/PRKCB	2
M25	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	4/40	272/5245	0.151118254344069	0.486498416804835	0.466145581553891	GABBR2/GRID1/GRIN1/P2RX5	4
M25	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	1/40	23/5245	0.161758618761162	0.486498416804835	0.466145581553891	ATP1A3	1
M25	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	1/40	25/5245	0.174552347133739	0.486498416804835	0.466145581553891	GCK	1
M25	KEGG_GNRH_SIGNALING_PATHWAY	KEGG_GNRH_SIGNALING_PATHWAY	2/40	101/5245	0.179398905675492	0.486498416804835	0.466145581553891	CAMK2B/PRKCB	2
M25	KEGG_MELANOGENESIS	KEGG_MELANOGENESIS	2/40	101/5245	0.179398905675492	0.486498416804835	0.466145581553891	CAMK2B/PRKCB	2
M25	KEGG_GALACTOSE_METABOLISM	KEGG_GALACTOSE_METABOLISM	1/40	26/5245	0.180877616504362	0.486498416804835	0.466145581553891	GCK	1
M25	KEGG_LINOLEIC_ACID_METABOLISM	KEGG_LINOLEIC_ACID_METABOLISM	1/40	29/5245	0.199571198166519	0.518885115232949	0.497177370870977	CYP2E1	1
M25	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	1/40	32/5245	0.21784859222294	0.532347198347647	0.510076262924196	GOT1	1
M25	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	2/40	115/5245	0.218398850604163	0.532347198347647	0.510076262924196	GUCY1B1/PRKCB	2
M25	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	1/40	34/5245	0.229806775120035	0.536063688867868	0.513637272734395	GOT1	1
M25	KEGG_PATHWAYS_IN_CANCER	KEGG_PATHWAYS_IN_CANCER	4/40	325/5245	0.233668787455225	0.536063688867868	0.513637272734395	FGF11/PRKCB/SMAD4/TGFBR1	4
M25	KEGG_DNA_REPLICATION	KEGG_DNA_REPLICATION	1/40	36/5245	0.241586633786762	0.538393069581926	0.515869202973235	PRIM2	1
M25	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	2/40	126/5245	0.249579928630295	0.540756512032306	0.518133769963478	CAMK2B/NGF	2
M25	KEGG_AXON_GUIDANCE	KEGG_AXON_GUIDANCE	2/40	129/5245	0.258125530243407	0.544156523215832	0.521391540463213	ABLIM1/LRRC4C	2
M25	KEGG_CELL_ADHESION_MOLECULES_CAMS	KEGG_CELL_ADHESION_MOLECULES_CAMS	2/40	133/5245	0.269531914889665	0.54595076369843	0.523110718253556	NECTIN1/SDC3	2
M25	KEGG_TYROSINE_METABOLISM	KEGG_TYROSINE_METABOLISM	1/40	42/5245	0.275882001759392	0.54595076369843	0.523110718253556	GOT1	1
M25	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	2/40	137/5245	0.280942270455511	0.54595076369843	0.523110718253556	PRKCB/ULBP3	2
M25	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	1/40	44/5245	0.286974119379944	0.54595076369843	0.523110718253556	GCK	1
M25	KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS	1/40	47/5245	0.303302315083586	0.563275728012374	0.539710886489589	GCK	1
M25	KEGG_DRUG_METABOLISM_OTHER_ENZYMES	KEGG_DRUG_METABOLISM_OTHER_ENZYMES	1/40	51/5245	0.324507193245355	0.564249638343517	0.540644052933735	XDH	1
M25	KEGG_STARCH_AND_SUCROSE_METABOLISM	KEGG_STARCH_AND_SUCROSE_METABOLISM	1/40	52/5245	0.329709294183011	0.564249638343517	0.540644052933735	GCK	1
M25	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	1/40	53/5245	0.334872326771626	0.564249638343517	0.540644052933735	GRIN1	1
M25	KEGG_NON_SMALL_CELL_LUNG_CANCER	KEGG_NON_SMALL_CELL_LUNG_CANCER	1/40	54/5245	0.339996576950581	0.564249638343517	0.540644052933735	PRKCB	1
M25	KEGG_VIBRIO_CHOLERAE_INFECTION	KEGG_VIBRIO_CHOLERAE_INFECTION	1/40	54/5245	0.339996576950581	0.564249638343517	0.540644052933735	PRKCB	1
M25	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	1/40	56/5245	0.350129863660689	0.568961028448619	0.54515834034888	TUBA8	1
M25	KEGG_ARACHIDONIC_ACID_METABOLISM	KEGG_ARACHIDONIC_ACID_METABOLISM	1/40	58/5245	0.360111401320256	0.573238557203673	0.549256917158715	CYP2E1	1
M25	KEGG_GLYCOLYSIS_GLUCONEOGENESIS	KEGG_GLYCOLYSIS_GLUCONEOGENESIS	1/40	62/5245	0.37962805827587	0.574047976157043	0.550032473780702	GCK	1
